Id,VendorNo,LicenseNo,TradeName,DBA,Phone,ShippingAddress1,ShippingAddress2,ShippingCity,ShippingState,ShippingZip,BillingAddress1,BillingAddress2,BillingCity,BillingState,BillingZip,IsActive,BillingAddressSameAsShipping,TotalAcceptedYtd,LastDateAccepted
600,6034578500010001,416183,MEDIGROW,MEDIGROW,(425) 330-0452,30121 HILLIS RD,,ARLINGTON,WA,98223-9386,,,,,,true,true,,
601,6028537800010001,416185,"SPANGLERS SPECIAL, KMH","SPANGLERS SPECIAL, KMH",(206) 920-2901,3801 S UNION AVE STE B,,TACOMA,WA,98409-0000,,,,,,true,true,,
602,6034723960010001,416194,SERENITY GARDENS,SERENITY GARDENS,(253) 468-9258,12742 ZELLER RD SE SUITE B,,YELM,WA,98597-0000,,,,,,true,true,,
603,6034446090010001,416199,WASHINGTONS BEST,WASHINGTONS BEST,(360) 200-8842,126 NEWMAN CREEK RD UNIT 1,UNIT 1,ELMA,WA,98541-0000,,,,,,true,true,,
604,6033457080010001,416323,BELLINGHAM BUD CO.,BELLINGHAM BUD CO.,(206) 920-3637,8912 KIMMIE ST SW STE A,,TUMWATER,41,63712-0000,,,,,,true,true,,
605,6034644640010001,416324,CASCADIA CANNABIS COMPANY,CASCADIA CANNABIS COMPANY,(206) 777-5481,16810 415TH AVE SE,BLD B SUITE 3,GOLD BAR,WA,98251-0000,,,,,,true,true,,
606,6033498480010001,416330,ALL GREEN FARMS,ALL GREEN FARMS,(509) 948-1157,7800 POSTMA RD #7,STE #7,MOXEE 42187,WA,98936-0000,,,,,,true,true,,
607,6033504670010001,416333,DAB NW,DAB NW,(425) 359-7905,23921 SOFIE ROAD,,MONROE,WA,98272-7225,,,,,,true,true,,
608,6033516460010001,416334,GREEN REVOLUTION,GREEN REVOLUTION,(360) 536-3122,22277 STOTTLEMEYER RD NE,,POULSBO,WA,98370-8957,,,,,,true,true,2220488,2026-06-20T16:29:55.837000
609,6033158210010001,416354,CONNECTIONS ASSOCIATES,CONNECTIONS ASSOCIATES,(509) 362-1903,4521 N GARRY RD,SUITE 3,OTIS ORCHARDS,WA,99027-9370,,,,,,true,true,,
610,6033220100010001,416356,A NEW LEAF,A NEW LEAF,(360) 731-4907,26713 SW ROAD U,#B,MATTAWA,WA,99349-0000,,,,,,true,true,,
611,6033441550010001,416371,SEATTLE SOUND,SEATTLE SOUND,(971) 777-0767,3472 PULLMAN AIRPORT RD STE B,STE B,PULLMAN,WA,99163-0000,,,,,,true,true,,
612,6033493540010001,416373,DOMENICO FARMS,DOMENICO FARMS,(360) 450-8363,20801 NE 10TH AVE,,RIDGEFIELD,WA,98642-8167,,,,,,true,true,,
613,6033500350010001,416378,RAM FAMILY ENTERPRISES LLC,RAM FAMILY ENTERPRISES LLC,(425) 776-4100,21828 87TH AVE SE STE F,STE F,WOODINVILLE,WA,98072-0000,,,,,,true,true,,
614,6033508730010001,416383,PHARLEADS,PHARLEADS,(254) 338-7462,14319 BINGHAM AVE E,STE A,TACOMA,WA,98446-0000,,,,,,true,true,,
615,6033510150010001,416387,WANDER FARMS,WANDER FARMS,(509) 881-8707,3478 ENTIAT RIVER RD,,ENTIAT,WA,98822-9714,,,,,,true,true,,
616,603352582,428169,DYNAMIC HARVEST,DYNAMIC HARVEST,(425) 444-3557,3839 B STONE WAY N,,SEATTLE,WA,98103-8017,,,,,,true,true,,
617,6033536040010001,416400,D & L ENTERPRISES,D & L ENTERPRISES,(509) 389-9492,24625 S. RUPP ROAD #4,,CHENEY,WA,99004-0000,,,,,,true,true,,
618,6033548680010001,416406,THE HOLLINGSWORTH CANNABIS COMPANY,THE HOLLINGSWORTH CANNABIS COMPANY,(206) 307-7607,541 W HONEYSUCKLE LN,,SHELTON,WA,98584-6802,,,,,,true,true,,
619,6033607970010001,416500,GOLDEN GARDENS COMPANY,GOLDEN GARDENS COMPANY,(206) 852-8620,10064 ENTIAT RIVER RD UNIT A,UNIT A,ENTIAT,WA,98822-0000,,,,,,true,true,,
620,6034347010010001,416502,COWLITZ COUNTY CANNABIS CULTIVATION,COWLITZ COUNTY CANNABIS CULTIVATION,(360) 957-4956,1445 INDUSTRIAL WAY UNIT 19B,,LONGVIEW,WA,98632-1033,,,,,,true,true,,
621,6033608350010001,416505,ALKI FARMS,ALKI FARMS,(509) 837-4394,681 SWAN RD STE A,STE A,SUNNYSIDE,WA,98944-9670,,,,,,true,true,,
622,6032996610010002,416510,YAVA,YAVA,(206) 457-8848,9840 MARTIN LUTHER KING JR WAY,S STE 1,SEATTLE,WA,98118-5634,,,,,,true,true,,
623,6033377320010001,416511,BLACK DIAMOND CANNABIS,BLACK DIAMOND CANNABIS,(253) 569-1700,3053 RIGGS RD,STE A,TOUCHET,WA,99360-0000,,,,,,true,true,,
624,6033568650010001,416517,HONEY CREEK ENTERPRISES,HONEY CREEK ENTERPRISES,(425) 864-4849,13118 328TH AVE NE STE A,,DUVALL,WA,98019-7234,,,,,,true,true,,
625,6033786050010001,416530,MERRYECHO PRODUCTIONS,MERRYECHO PRODUCTIONS,(425) 923-0416,28300 137TH AVE SW SUITE B,,VASHON,WA,98070-8718,,,,,,true,true,,
626,6033582960010001,416538,DOGTOWN PIONEERS,DOGTOWN PIONEERS,(509) 276-5659,4645 N SWENSON RD STE A,STE A,CLAYTON,WA,99110-9705,,,,,,true,true,652800,2026-04-09T23:29:11.643000
627,6040043940010001,416544,O.B.C. LLC,O.B.C. LLC,(360) 535-9482,71 EISENBEIS AVE,,PORT TOWNSEND,WA,98368-0000,,,,,,true,true,,
628,6020939240010002,416545,THE POTTING BENCH,THE POTTING BENCH,(360) 672-4292,4326 LYONS HILL RD STE A,,SPRINGDALE,WA,99173-9728,,,,,,true,true,,
629,603356803,426371,OPTIMIZED SOLUTIONS,OPTIMIZED SOLUTIONS,(206) 612-5555,30121 HILLIS RD STE A,,ARLINGTON,WA,98223-9386,,,,,,true,true,,
630,6026629780010001,416548,GOLDEN LEAF,GOLDEN LEAF,(509) 430-0260,56603 N SR 225 NW,,BENTON CITY,WA,99320-9656,,,,,,true,true,,
631,6031908980010001,416551,DRIFTBOAT,DRIFTBOAT,(509) 465-9482,18101 E EUCLID AVE,,SPOKANE VALLEY,WA,99216-1748,,,,,,true,true,,
632,604260678,416557,"GORGE PROCESSING, LLC","GORGE PROCESSING, LLC",(206) 915-7383,405 E STEUBEN ST STE A,,BINGEN,WA,98605-9183,,,,,,true,true,,
633,603357926,428718,EDISON AGRICULTURE LLC,EDISON AGRICULTURE LLC,(206) 226-8621,22743 ROAD 4 SE STE D,,WARDEN,WA,98857-9715,,,,,,true,true,,
634,6026784230010002,416612,AIS,AIS,(360) 521-1426,15812 NE 10TH AVE STE A,,RIDGEFIELD,WA,98642-5727,,,,,,true,true,,
635,604303887,416613,NALLEY VALLEY PARTNERS LLC,NALLEY VALLEY PARTNERS LLC,(206) 399-2726,3303 S 35TH ST STE A1,A-1,TACOMA,WA,98409-4726,,,,,,true,true,,
636,602662140,426552,HERITAGE FARMS,HERITAGE FARMS,(509) 684-4039,37828 N NICOLE LN,,ELK,WA,99009-0000,,,,,,true,true,,
637,6026455350010001,416615,AKULE STREET,AKULE STREET,(206) 200-9849,2000 ROZA DRIVE PEN A,PEN A,ZILLAH,WA,98953-0000,,,,,,true,true,,
638,6033858790010001,416619,DEEP FLOWER,DEEP FLOWER,(206) 877-2937,4 E MOUNTAIN VIEW ROAD,,CAMANO ISLAND,WA,98282-0000,,,,,,true,true,,
639,6023268380010001,416621,BUDS UNLIMITED,BUDS UNLIMITED,(206) 551-3371,39355 E ORCHARD RD STE A,,DAVENPORT,WA,99122-0000,,,,,,true,true,,
640,6034711000010001,416624,GREEN FORCE PHARM,GREEN FORCE PHARM,(360) 338-0912,55 REVIS BASIN RD,STE D,TONASKET,WA,98855-0000,,,,,,true,true,,
641,6035069700010001,416625,DENNIS FARM,DENNIS FARM,(509) 781-3011,89301 N 134 PRNW STE A,,PROSSER,WA,99350-0000,,,,,,true,true,,
642,6015422210010001,416626,RGL INDUSTRIES,RGL INDUSTRIES,(425) 776-0576,931 GOERIG RD,,WOODLAND,WA,98674-0000,,,,,,true,true,1316400,2026-06-07T20:40:51.143000
643,6033867550010001,416627,FLYING HIGH,FLYING HIGH,(509) 217-2803,22909 E TRENT AVE,,OTIS ORCHARDS,WA,99027-0000,,,,,,true,true,,
644,6021417030010001,416630,A-ACTION GROUP UTILITIES,A-ACTION GROUP UTILITIES,(360) 870-4970,1199 W CUNNINGHAM RD P3,STE P3,OTHELLO,WA,99344-0000,,,,,,true,true,,
645,6035266440010001,416632,SKY RIDER,SKY RIDER,(206) 465-9823,2705 S TACOMA WAY STE B,STE B,TACOMA,WA,98409-7521,,,,,,true,true,,
646,6034177860010001,416638,RITUAL CANNABIS,RITUAL CANNABIS,(206) 619-8392,55 RED CEDAR,STE R,GOLDENDALE,WA,98620-2400,,,,,,true,true,,
647,6034666120010001,416641,BIOCHRON,BIOCHRON,(509) 979-8724,10211 S SPOTTED ROAD,SUITE A,CHENEY,WA,99004-0000,,,,,,true,true,,
648,6033620430010001,416642,BUD KINGDOM,BUD KINGDOM,(206) 819-5758,144 MAIN ST E,STE A,PACKWOOD,WA,98361-0000,,,,,,true,true,,
649,6033578750010001,416726,MADMATTSGREENERY,MADMATTSGREENERY,(360) 280-1281,14249 W CLOQUALLUM RD,,ELMA,WA,98541-9659,,,,,,true,true,,
650,603358120,430383,SHANNARA LLC,SHANNARA LLC,(509) 393-1370,15642 ROAD 2 SW STE B,STE B,QUINCY,WA,98848-9548,,,,,,true,true,,
651,6033607710010001,416737,OGZ FIRE WEED,OGZ FIRE WEED,(808) 265-1135,50 W. WESTFIELD CT. UNIT E,,SHELTON,WA,98584-0000,,,,,,true,true,,
652,6033583520010001,416738,MARY JANECO,MARY JANECO,(619) 977-0571,13533 ODELL RD NE STE B,,DUVALL,WA,98019-7323,,,,,,true,true,,
653,6033585300010001,416744,HAPPY TRAILZ,HAPPY TRAILZ,(253) 985-1836,26320 STERETT RD N,,DAVENPORT,WA,99122-0000,,,,,,true,true,,
654,6033586610010001,416746,HIGH FIVE FARMS,HIGH FIVE FARMS,(206) 747-3079,2 S MISSIMER RD STE A,,PROSSER,WA,99350-8268,,,,,,true,true,,
655,604458405,429245,BOLD TYPE LLC,BOLD TYPE LLC,(425) 471-4491,22745 ROAD 4 SE PEN C,,WARDEN,WA,98857-9715,,,,,,true,true,,
656,6033590570010001,416755,AYRA,AYRA,(650) 906-9915,676 S INDUSTRIAL WAY,,SEATTLE,WA,98108-5236,,,,,,true,true,,
657,6033593520010001,416762,BELLA JANES,BELLA JANES,(360) 870-2087,530 RONLEE LN NW STE B,STE B,OLYMPIA,WA,98502-9270,,,,,,true,true,,
658,6031668340010002,416776,GREEN 2 BLACK,GREEN 2 BLACK,(253) 355-2773,141 W WESTFILED CT STE B,SUITE B,SHELTON,WA,98584-0000,,,,,,true,true,,
659,6034497820010001,416788,CULTURED ELEMENTS,CULTURED ELEMENTS,(425) 442-4595,13120 W MEADOW LAKE RD,STE A,CHENEY,WA,99004-9034,,,,,,true,true,,
660,6035183370010001,416793,TOP CUT GARDEN,TOP CUT GARDEN,(206) 395-5224,3303 W HAMILTON RD,,DEER PARK,WA,99006-0000,,,,,,true,true,,
661,6034112450010001,416800,HAPPY HILL FARMS,HAPPY HILL FARMS,(509) 258-6857,5044 B HWY 231,,FORD,WA,99013-0000,,,,,,true,true,,
662,6034049270010001,416804,EVERGROW NORTHWEST,EVERGROW NORTHWEST,(360) 561-7263,1027 85TH AVE SW,,TUMWATER,WA,98501-5704,,,,,,true,true,,
663,6034304560010001,416806,JACKS CURE,JACKS CURE,(425) 271-3286,451 OSPREY DR,,BRIDGEPORT,WA,98813-0000,,,,,,true,true,,
664,6033632310010001,417064,COUGAR MOUNTAIN GREENS,COUGAR MOUNTAIN GREENS,(206) 313-0722,1874 BATUM RD N STE 100,STE 100,ODESSA,WA,99159-0000,,,,,,true,true,,
665,6033841480010001,417068,SEATTLES PRIVATE RESERVE,SEATTLES PRIVATE RESERVE,(206) 669-7025,17731 59TH AV NE BLDG 16 STE A,,ARLINGTON,WA,98223-6446,,,,,,true,true,747390,2026-06-05T20:21:18.923000
666,6033596000010001,417069,GREENCREST GARDENS,GREENCREST GARDENS,(425) 836-2752,9777 F RD NW STE B,,EPHRATA,WA,98823-0000,,,,,,true,true,,
667,6033597460010001,417075,R 7,R 7,(206) 356-5888,11854 SW LAKE FLORA RD,STE A,BREMERTON,WA,98367-0000,,,,,,true,true,,
668,6034449500010001,417082,GOOD WEED TERRAPONICS,GOOD WEED TERRAPONICS,(425) 870-7225,3969 SPRINGDALE HUNTERS RD,,SPRINGDALE,WA,99173-0000,,,,,,true,true,,
669,6033508300010001,417087,CALDWELL CANNABIS,CALDWELL CANNABIS,,41304 S PIERT RD,,KENNEWICK,WA,99337-7720,,,,,,true,true,,
670,6033498530010001,417094,REVOLUTION HERBAL ENTERPRIES,REVOLUTION HERBAL ENTERPRIES,(206) 459-7527,166 BENSON CREEK DR,STE 421,TWISP,WA,98856-9605,,,,,,true,true,,
671,6033485770010001,417095,CULTIVAR FARMS,CULTIVAR FARMS,(562) 884-8694,3300 6TH AVE S,,SEATTLE,WA,98104-0000,,,,,,true,true,,
672,6033554470010003,417103,GRASS VALLEY PRODUCTS,GRASS VALLEY PRODUCTS,(360) 903-5502,130 CHESAW RD STE A,SUITE A,OROVILLE,WA,98844-0000,,,,,,true,true,,
673,6033550790010002,417106,CALYX AND TRICHOME CREATIONS,CALYX AND TRICHOME CREATIONS,(206) 527-5373,9724 AURORA AVE N STE A,SUITE A,SEATTLE,WA,98103-3223,,,,,,true,true,,
674,6033183900010001,417118,HOAK GREEN,HOAK GREEN,(360) 470-1678,1502 CENTER ST,,TACOMA,WA,98409-7924,,,,,,true,true,,
675,6033597780010001,417121,TAHOMA GROWERS,TAHOMA GROWERS,(253) 363-0352,84 INDIAN BASIN RD,,GOLDENDALE,WA,98620-0000,,,,,,true,true,,
676,6033585830010001,417122,AGRI MGT CORP,AGRI MGT CORP,(206) 423-7277,15642 RD 2 SW STE A,,QUINCY,WA,98848-9548,,,,,,true,true,,
677,6035022540010001,417127,NORTHWEST PREFERRED,NORTHWEST PREFERRED,(206) 567-2181,25708 95TH AVE NW STE B,SUITE B,STANWOOD,WA,98292-9307,,,,,,true,true,,
678,6034659880010001,417185,KITTYS CANNA CONNECTION,KITTYS CANNA CONNECTION,(360) 866-3808,8305 SCHIRM RD NW,STE A & B,OLYMPIA,WA,98502-9650,,,,,,true,true,,
679,6033539480010001,417188,NW GROWN,NW GROWN,(360) 540-1693,8531 POSTMA RD STE E,STE E,MOXEE,WA,98936-0000,,,,,,true,true,,
680,6032791410010004,417192,LOADED SODA,LOADED SODA,(253) 988-5020,420 ALASKAN WAY,,CHEHALIS,WA,98532-0000,,,,,,true,true,,
681,6028834070010001,417198,THE SUNSHINE TIKI HUT,THE SUNSHINE TIKI HUT,(253) 307-6743,1302 5TH STREET EXTENSION,,HOQUIAM,WA,98550-0000,,,,,,true,true,,
682,6035704150010001,417200,LOCALS INDOOR GARDEN,LOCALS INDOOR GARDEN,(206) 409-5701,421 W. HONEYSUCKLE LN,,SHELTON,WA,98584-0000,,,,,,true,true,,
683,6034707240010001,417201,THE EVANS GROUP,THE EVANS GROUP,(360) 789-1635,9630 BLOMBERG ST SW,,OLYMPIA,WA,98512-0000,,,,,,true,true,,
684,6034406110010001,417202,HELLS CANYON CANNABIS COMPANY,HELLS CANYON CANNABIS COMPANY,(208) 791-6168,2797 TURNING POINTE LOOP,,CLARKSTON,WA,99403-0000,,,,,,true,true,,
685,6033596900010001,417214,LM DIGITAL,LM DIGITAL,(253) 298-6568,1129 ST PAUL AVE,,TACOMA,WA,98421-2404,,,,,,true,true,,
686,6033895730010001,417216,GREEN ADVENTURES,GREEN ADVENTURES,(360) 606-5944,1811 BAKER WAY,,KELSO,WA,98626-5504,,,,,,true,true,452200,2026-05-13T18:28:14.763000
687,6033587420010002,417218,THE FAMILY BIZ,THE FAMILY BIZ,(253) 670-4718,831 WASHINGTON 7 STE B,,TONASKET,WA,98855-0000,,,,,,true,true,,
688,6034984670010001,417223,RIDGEVIEW FARMS,RIDGEVIEW FARMS,(509) 591-1209,6726 ROAD S SE STE A,,WARDEN,WA,98857-9560,,,,,,true,true,,
689,604569422,431270,GREEN RIDGE PRODUCTIONS,GREEN RIDGE PRODUCTIONS,(360) 303-6623,1074 OLD HIGHWAY 97 STE C,,BREWSTER,WA,98812-9681,,,,,,true,true,,
690,6032863990010002,417236,BLUE DOG SEEDS,BLUE DOG SEEDS,(509) 987-7063,186 HOWELL CANYON RD STE A,,TONASKET,WA,98855-9485,,,,,,true,true,,
691,6034768060010001,417237,SOUND CANNABIS,SOUND CANNABIS,(360) 346-0157,5713 OLYMPIC HWY,,ABERDEEN,WA,98520-0000,,,,,,true,true,,
692,6033587800010001,417272,12/12 GARDENS,12/12 GARDENS,(253) 350-7952,3104 234TH ST E UNIT A,UNIT A,SPANAWAY,WA,98387-7472,,,,,,true,true,,
693,6033591400010001,417380,WA GROWER,WA GROWER,(206) 228-8122,2604 WILLAMETTE DR NE STE D,,LACEY,WA,98516-1330,,,,,,true,true,,
694,604353769,429953,"HURRICANE CANNABIS, LLC","HURRICANE CANNABIS, LLC",(360) 775-7873,194 SPEEDWAY DR,,PORT ANGELES,WA,98362-8041,,,,,,true,true,,
695,6034900700010001,417382,LAUGHING MAN FARMS,LAUGHING MAN FARMS,(253) 576-3806,12113 SW CEMETARY RD,,VASHON ISLAND,WA,98070-0000,,,,,,true,true,,
696,6016804550010002,417385,RJL,RJL,(206) 226-1378,8846 HWY 14 STE A,,WISHRAM,WA,98673-0000,,,,,,true,true,,
697,6033563380010003,417388,LLIDNOC FARMS,LLIDNOC FARMS,(503) 314-6150,26525 S RUPP RD,#3,CHENEY,WA,99004-0000,,,,,,true,true,,
698,6033508950010001,417395,TOLMAN CONSTRUCTION,TOLMAN CONSTRUCTION,(509) 668-8225,3895 MALAGA AVE,,MALAGA,WA,98828-0000,,,,,,true,true,,
699,6015308530010005,417398,GREEN BLUFF GREENHOUSE,GREEN BLUFF GREENHOUSE,(509) 990-6391,18102 N DAY MT SPOKANE RD #3,,MEAD,WA,99021-9789,,,,,,true,true,,
700,6040776300010001,417404,"RYSE, LLC","RYSE, LLC",(509) 654-6800,3631 AIRPORT RD,,PULLMAN,WA,99163-0000,,,,,,true,true,,
701,6034495110010001,417411,EMERALD CITY ORGANICS,EMERALD CITY ORGANICS,(253) 640-1935,3303 S 35TH ST STE A-2,STE A-2,TACOMA,WA,98409-4723,,,,,,true,true,,
702,6010458870010003,417443,SPENCER FARM,SPENCER FARM,(509) 888-2076,2345 MCELDOWNEY RD STE 1,,MALAGA,WA,98828-9752,,,,,,true,true,,
703,6026960440010004,417482,CRESCENT VALLEY FARMS,CRESCENT VALLEY FARMS,(253) 858-4837,830 HIGHWAY 7,SUITE A,TONASKET,WA,98855-0000,,,,,,true,true,,
704,6033578430010001,417496,EVERGREEN FOREST,EVERGREEN FOREST,(206) 631-1906,166 BENSON CREEK RD STE F,,TWISP,WA,98856-9605,,,,,,true,true,,
705,6033028940010001,417513,LIT FUSE NURSERY,LIT FUSE NURSERY,(360) 280-6189,9444 LUNDEEN RD SW STE A,,ROCHESTER,WA,98579-9008,,,,,,true,true,,
706,603358531,417571,FIRELINE CANNABIS,FIRELINE CANNABIS,(425) 760-5177,17831 59TH AVE NE,SUITE 7,ARLINGTON,WA,98223-6452,,,,,,true,true,307938,2026-01-08T18:24:09.497000
707,6035938490010004,425046,BLC,BLC,(301) 310-1768,7453 S MADISON ST STE B,,TACOMA,WA,98409-1024,,,,,,true,true,,
708,6033550540010002,425080,MOTHER EARTH FARMS,MOTHER EARTH FARMS,(206) 595-0614,238 SPEEDWAY DRIVE,,PORT ANGELES,WA,98362-0000,,,,,,true,true,,
709,6030247700010003,425086,ADVANCED AGRICULTURE,ADVANCED AGRICULTURE,(360) 819-5502,1843 W BLACK ARROW LN,,OTHELLO,WA,98370-0937,,,,,,true,true,,
710,6033508050010004,425098,TRAVA HOLDINGS,TRAVA HOLDINGS,(206) 512-7311,25 WINDY FLAT RD,STE A,TONASKET,WA,98855-7909,,,,,,true,true,,
711,6033564940010005,425099,BINX BUDS,BINX BUDS,(360) 241-4303,30356 HIGHWAY 243 S LOT 5,,MATTAWA,WA,99349-8257,,,,,,true,true,,
712,6032739960010003,425122,PUGET SOUND CANNABIS COMPANY,PUGET SOUND CANNABIS COMPANY,(206) 375-4834,19320 ELDERBERRY ST SW,,ROCHESTER,WA,98579-9249,,,,,,true,true,,
713,6006477070010004,425153,HILL TOP GROWERS,HILL TOP GROWERS,(509) 901-9560,2000 ROZA DR #1,,ZILLAH,WA,98953-9361,,,,,,true,true,,
714,604159468,425163,FLYING TIGER FARMS,FLYING TIGER FARMS,(253) 632-0566,6256 FRECHMAN HILLS RD W STE B,,ROYAL CITY,WA,99357-9612,,,,,,true,true,,
715,603354756,425184,GOODIES,GOODIES,(360) 222-0117,2916 STATE ST STE 303,,EVERETT,WA,98201-3842,,,,,,true,true,,
716,6033491800010003,425210,LADY EARTH BOTANICALS,LADY EARTH BOTANICALS,(360) 751-5000,2000 ROZA DR STE Q,,ZILLAH,WA,98953-9361,,,,,,true,true,,
717,6035126850010002,425218,SAPPHIRE MEADOWS,SAPPHIRE MEADOWS,(509) 440-6214,15505 WEBBER CANYON RD,STE F,BENTON CITY,WA,99320-6508,,,,,,true,true,,
718,604546226,425285,MATADOR FARMS 3 LLC,MATADOR FARMS 3 LLC,(425) 786-4549,5 INDIAN SPRINGS RD LOT 3,,TONASKET,WA,98855-9779,,,,,,true,true,,
719,6033574780010002,425324,BEACON FARMS,BEACON FARMS,(206) 669-7242,1199 W CUNNINGHAM RD STE C-E1,STE C-E1,OTHELLO,WA,99344-9004,,,,,,true,true,,
720,603335190,425401,DA VINCI,DA VINCI,(425) 375-6344,7220 201ST ST NE,,ARLINGTON,WA,98223-7477,,,,,,true,true,,
721,6033497340010001,412162,ACME MOUNTAIN HERB,ACME MOUNTAIN HERB,(360) 595-0375,960 VALLEY HWY STE A,,ACME,WA,98220-9706,,,,,,true,true,,
722,6033500150010001,412172,CUSTOM CULTIVATORS,CUSTOM CULTIVATORS,(360) 991-3913,186-A CHEROKEE ROAD,,OMAK,WA,98841-0000,,,,,,true,true,,
723,6028058460010002,412207,CE GARDENS,CE GARDENS,(206) 940-2021,1501 E PORTLAND AVE,,TACOMA,WA,98421-2801,,,,,,true,true,,
724,6033344350010001,412218,PENINSULA ORGANICS,PENINSULA ORGANICS,(360) 775-6066,3368 EAST HWY 101,,PORT ANGELES,WA,98362-2540,,,,,,true,true,,
725,6033408760010001,412247,SINSEMILLA,SINSEMILLA,(206) 852-7089,2916 STATE STREET STE 301,SUITE 301,EVERETT,WA,98201-3842,,,,,,true,true,,
726,6033497050010001,412268,TRIPLE T FARMS,TRIPLE T FARMS,(509) 991-4464,10211 S SPOTTED RD,,CHENEY,WA,99004-9647,,,,,,true,true,,
727,6033503220010001,412282,KATIE GARDENS,KATIE GARDENS,(509) 365-4231,393 JOHNSON RD STE A,,LYLE,WA,98635-9527,,,,,,true,true,,
728,6031843500010004,412346,TOP SHELF,TOP SHELF,(425) 495-4305,13731 250TH ST NE SUITE C,,ARLINGTON,WA,98223-4803,,,,,,true,true,,
729,6033330070010001,412352,MR. NICE GUY,MR. NICE GUY,(509) 218-4619,5805 E SHARP AVE STE B-1 & B-2,,SPOKANE VALLEY,WA,99212-0000,,,,,,true,true,,
730,6033202100010001,412388,HOLY SMOKES PRODUCTIONS,HOLY SMOKES PRODUCTIONS,(360) 926-4365,6 TITAN DRIVE,SUITE A,LYLE,WA,98635-0000,,,,,,true,true,,
731,603359433,426255,LILAC LABS,LILAC LABS,(206) 841-7244,13026 W MCFARLANE RD C1-1,,AIRWAY HEIGHTS,WA,99001-5046,,,,,,true,true,,
732,6033491830010001,412418,AD LIB ENTERPRISES,AD LIB ENTERPRISES,(206) 920-2619,166 BENSON CREEK DR,STE A,TWISP,WA,98856-9605,,,,,,true,true,,
733,604281289,423700,"INKLINE SOLUTIONS, LLC","INKLINE SOLUTIONS, LLC",(253) 569-6964,186 CHEROKEE RD STE E,STE D,OMAK,WA,25356-96964,,,,,,true,true,,
734,6033520950010001,412524,SWEETWATER FARMS,SWEETWATER FARMS,(720) 271-9997,13026 W MCFARLANE RD,UNIT C1-2,AIRWAY HEIGHTS,WA,99001-5046,,,,,,true,true,,
735,6033530140010001,412729,MISS FITS LAUGHING STALK,MISS FITS LAUGHING STALK,(509) 775-3567,20 HUMPHREY LN #A,,REPUBLIC,WA,99166-9556,,,,,,true,true,,
736,6034085890010001,412735,AMERICAN SENSI COMPANY,AMERICAN SENSI COMPANY,(360) 556-8262,1625 CENTER ST,SUITE C,TACOMA,WA,98409-7920,,,,,,true,true,,
737,6033463910010001,412753,MILLER MARIJUANA FARMS,MILLER MARIJUANA FARMS,(206) 853-6702,5735 HOMESTEAD LN,,ANACORTES,WA,98221-9567,,,,,,true,true,,
738,6033459530010001,412785,NW CONNOISSEURS,NW CONNOISSEURS,(360) 622-6209,82 LAGOON RD SUITE A,,DEER HARBOR,WA,98243-0000,,,,,,true,true,,
739,6033548180010001,412820,HERBAL URBAL,HERBAL URBAL,(425) 422-8578,5008 226 ST NW STE A,,STANWOOD,WA,98292-0000,,,,,,true,true,,
740,6033532670010001,412835,CANNATRATE LABS,CANNATRATE LABS,(808) 283-8512,3005 CHANDLER ST,,TACOMA,WA,98409-0000,,,,,,true,true,,
741,603351880,426545,ORACLE ACRES,ORACLE ACRES,(360) 306-7327,4051 HAMMER DR STE 103,,BELLINGHAM,WA,98266-0000,,,,,,true,true,,
742,6033517720010001,412842,PURE CANNASEUR,PURE CANNASEUR,(253) 377-9747,1019 85TH AVE SE,,TUMWATER,WA,98501-5706,,,,,,true,true,,
743,6035578470010001,412890,LUDLOW FARM,LUDLOW FARM,(360) 437-2145,130 WERNER RD,STE A,PORT LUDLOW,WA,98365-9751,,,,,,true,true,,
744,6033190510010002,412918,GREEN POINT,GREEN POINT,(509) 497-8722,56104 NORTH THOMAS ROAD,,BENTON CITY,WA,99320-7620,,,,,,true,true,,
745,604186652,412977,CS INC.,CS INC.,(360) 713-4378,7182 ROAD 16 NE UNIT E,,MOSES LAKE,WA,98467-4819,,,,,,true,true,,
746,6032672540010001,412980,LANCES GARDEN,LANCES GARDEN,(425) 894-1111,11670 STATE ROUTE 28 W STE B,,QUINCY,WA,98848-9709,,,,,,true,true,,
747,6035480310010002,413015,"LEGENDARY LABORATORIES, LLC","LEGENDARY LABORATORIES, LLC",(509) 808-5223,"6412 E OREGON_RD, SUITE B",,ELK,WA,99009-9739,,,,,,true,true,,
748,6033540700010001,413055,PRINCE FARMS,PRINCE FARMS,(360) 681-5140,1610 NW 8TH STREET SUITE B,,NORTH BEND,WA,98045-7964,,,,,,true,true,,
749,6033506100010002,413070,GREEN LION,GREEN LION,(360) 970-8279,3301 1ST AVE S STE C,,SEATTLE,WA,98134-1802,,,,,,true,true,,
750,6034562720010001,415723,LLV GREEN,LLV GREEN,(509) 727-8103,28505 S CLODFELTER RD,,KENNEWICK,WA,99338-9327,,,,,,true,true,,
751,6030247700010002,415734,ADVANCED AGRICULTURE,ADVANCED AGRICULTURE,(360) 908-0995,1199 W CUNNINGHAM RD,STE I,OTHELLO,WA,99344-0000,,,,,,true,true,,
752,6025896330010002,415783,FRESH PRODUCTIONS,FRESH PRODUCTIONS,(360) 791-2466,8213 STEAM BOAT ISLAND RD NW,SUITE A,OLYMPIA,WA,98502-9660,,,,,,true,true,,
